Unit_ID,Cycle,Life_Cycles,Vibration_mm_s,Temperature_C,Current_A,RPM,Bearing_Noise_dB,Load_Factor,RUL,RUL_clipped,Risk_Level,Vibration_mm_s_roll_mean,Vibration_mm_s_roll_std,Temperature_C_roll_mean,Temperature_C_roll_std,Current_A_roll_mean,Current_A_roll_std,RPM_roll_mean,RPM_roll_std,Bearing_Noise_dB_roll_mean,Bearing_Noise_dB_roll_std,Predicted_RUL,Predicted_Risk,Data_Split
14,115,184,3.83,55.38,13.82,1420.09,62.17,1.144,69,69,Low,3.728,0.12437845472587986,55.35,0.4163532154313061,13.982,0.4275160815689017,1434.424,9.151466002776734,61.474000000000004,0.5461501625008323,,,train
14,116,184,3.72,55.0,13.53,1436.15,60.88,1.144,68,68,Low,3.7600000000000002,0.08455767262642516,55.16799999999999,0.2901206645518239,13.813999999999998,0.4011608156338592,1434.7779999999998,9.183516211124052,61.263999999999996,0.528564092612899,,,train
14,117,184,3.86,57.01,14.36,1441.11,61.76,1.144,67,67,Low,3.7920000000000003,0.08642916174531394,55.455999999999996,0.8878794963281803,13.996,0.4011608156338657,1433.938,8.108499861255387,61.434000000000005,0.5229053451626643,,,train
14,118,184,4.02,56.16,14.16,1434.01,60.99,1.144,66,66,Low,3.8599999999999994,0.10747092630101185,55.705999999999996,0.8715388688979822,14.068000000000001,0.3893199198603004,1433.192,7.8383429371251205,61.410000000000004,0.5438290172468603,,,train
14,119,184,4.2,55.97,13.83,1432.93,62.78,1.144,65,65,Low,3.9259999999999997,0.18702940945208996,55.903999999999996,0.7721593099872376,13.940000000000001,0.32380549717388435,1432.858,7.7988281170942315,61.715999999999994,0.8009556791731165,,,train
14,120,184,4.07,56.16,14.08,1443.19,61.26,1.144,64,64,Low,3.974,0.18702940945208996,56.05999999999999,0.7166240297394191,13.991999999999999,0.3205776037093484,1437.4779999999998,4.480325881001701,61.534000000000006,0.774970967197919,,,train
14,121,184,3.98,55.65,14.27,1429.23,62.44,1.144,63,63,Low,4.026,0.1244186481199563,56.19,0.5035374861914063,14.139999999999997,0.20334699407670648,1436.094,5.851963772954802,61.846000000000004,0.7597236339614969,,,train
14,122,184,4.22,56.99,14.45,1430.51,62.3,1.144,62,62,Low,4.098,0.10733126291997759,56.186,0.49540892200278547,14.157999999999998,0.22993477335982196,1433.9740000000002,5.489324184266966,61.95399999999999,0.7824832266570687,,,train
14,123,184,4.32,57.82,13.84,1414.32,63.25,1.144,61,61,Low,4.1579999999999995,0.13349157276771142,56.517999999999994,0.8803238040630026,14.094,0.27024063351026745,1430.036,10.359415041399956,62.40599999999999,0.7378888805231036,,,train
14,124,184,4.2,57.25,14.46,1435.93,62.49,1.144,60,60,Low,4.1579999999999995,0.13349157276771142,56.774,0.8671389738674826,14.219999999999999,0.26315394733888137,1430.636,10.651689067935784,62.348,0.7120884776484185,,,train
14,125,184,4.42,57.0,13.98,1414.07,63.1,1.144,59,59,Low,4.228,0.16407315441594023,56.94199999999999,0.7969755328740942,14.2,0.27973201461404834,1424.812,10.013347092755359,62.715999999999994,0.4280537349441331,,,train
14,126,184,4.32,58.24,14.73,1417.13,64.46,1.144,58,58,Low,4.296,0.0887693640846701,57.46,0.5510444628157851,14.292000000000002,0.3696890585343806,1422.392,10.140030571945779,63.120000000000005,0.8488521661629882,,,train
14,127,184,4.45,56.87,14.77,1437.61,63.08,1.144,57,57,Low,4.3420000000000005,0.09859006035091258,57.436,0.5785585536485818,14.356,0.42711825060519054,1423.812,11.904667992010202,63.275999999999996,0.7227931931054613,,,train
14,128,184,4.41,59.74,14.77,1410.89,63.23,1.144,56,56,Low,4.36,0.10173494974686197,57.82000000000001,1.200270802777412,14.542000000000002,0.33980876975152247,1423.126,12.663051764878503,63.272000000000006,0.723028353523974,,,train
14,129,184,4.58,57.88,14.5,1417.39,63.4,1.144,55,55,Low,4.436,0.09396807968664869,57.946000000000005,1.1577910001377327,14.55,0.3378609181305874,1419.4180000000001,10.507431655737681,63.45399999999999,0.5766974943586837,,,train
14,130,184,4.74,60.55,14.59,1421.88,63.12,1.144,54,54,Low,4.5,0.16355427233794975,58.65599999999999,1.4771018922200052,14.672,0.12132600710501949,1420.98,10.085702751915456,63.458000000000006,0.5736898116574708,,,train
14,131,184,4.64,60.97,14.67,1413.03,63.41,1.144,53,53,Low,4.564,0.13575713609234738,59.202,1.7619790010099192,14.66,0.11704699910739645,1420.16,10.629012183641374,63.248000000000005,0.153525242222882,,,train
14,132,184,4.72,60.33,14.48,1426.03,64.23,1.144,52,52,Low,4.618,0.13274034804834584,59.894000000000005,1.2101776729058824,14.602,0.12070625501623794,1417.844,6.225727266753847,63.477999999999994,0.43757285107692684,,,train
14,133,184,4.75,60.54,15.17,1412.89,63.99,1.144,51,51,Low,4.686,0.0733484832835402,60.053999999999995,1.2373075607947668,14.681999999999999,0.283143073374659,1418.2440000000001,5.7101383520893645,63.629999999999995,0.4612483062295043,,,train
14,134,184,4.93,60.6,14.58,1415.2,65.05,1.144,50,50,Low,4.756,0.10644247272585994,60.598,0.23231444208205296,14.697999999999999,0.2723416971380769,1417.806,5.873672616004622,63.96,0.7533259586656872,,,train
14,135,184,4.95,60.43,14.76,1412.13,63.9,1.144,49,49,Low,4.798,0.1359043781487383,60.574,0.24439721765989025,14.732,0.26602631448796377,1415.856,5.801015428354368,64.116,0.6013152251519762,,,train
14,136,184,5.16,60.89,15.21,1414.58,65.0,1.144,48,48,Low,4.901999999999999,0.1773978579351926,60.55799999999999,0.21253235047845348,14.84,0.33518651524196513,1416.166,5.6517369011663,64.434,0.5531093924347693,,,train
14,137,184,5.08,62.11,15.43,1415.06,64.02,1.144,47,47,Low,4.974,0.15693947878081668,60.914,0.6898768005955039,15.030000000000001,0.34907019351422364,1413.9720000000002,1.3806773699920862,64.392,0.5798016902351716,,,train
14,138,184,5.19,63.18,15.22,1412.3,65.14,1.144,46,46,Low,5.062,0.11861703081764421,61.44199999999999,1.1731027235497662,15.040000000000001,0.35475343550141664,1413.854,1.5149521444614908,64.622,0.6078815674122383,,,train
14,139,184,4.98,61.35,15.26,1420.84,66.28,1.144,45,45,Low,5.072,0.10616025621669278,61.592,1.083014312001405,15.175999999999998,0.24885738887977837,1414.982,3.5288411695635875,64.86800000000001,0.9671194341959857,,,train
14,140,184,5.24,61.9,14.95,1405.01,65.02,1.144,44,44,Low,5.130000000000001,0.10198039027182418,61.886,0.8666198705314068,15.213999999999999,0.17213366899030041,1413.558,5.722300236793664,65.09200000000001,0.8025708691446285,,,train
14,141,184,5.17,63.59,14.76,1418.16,66.18,1.144,43,43,Low,5.132000000000001,0.10281050529976768,62.426,0.9297472774898942,15.124,0.26651453994118235,1414.274,6.094044633903496,65.328,0.9318368955989927,,,train
14,142,184,5.32,63.18,15.2,1416.99,66.29,1.144,42,42,Low,5.18,0.12589678312011507,62.64,0.9614312247893082,15.078,0.2154530111185707,1414.6599999999999,6.216176477546909,65.782,0.6436769376011275,,,train
14,143,184,5.56,62.49,15.59,1403.54,66.47,1.144,41,41,Low,5.2540000000000004,0.21232051243342648,62.501999999999995,0.9128362394207791,15.152000000000001,0.31633842637286563,1412.9080000000001,8.020297376033518,66.048,0.5840975945846443,,,train
14,144,184,5.73,63.38,15.16,1404.22,67.18,1.144,40,40,Medium,5.404,0.2341580662714659,62.907999999999994,0.6986916344138283,15.132,0.3109179956195208,1409.584,7.32496621152718,66.22800000000001,0.7794677671331681,,,train
14,145,184,5.46,63.91,15.42,1412.63,65.82,1.144,39,39,Medium,5.448,0.21556901447098575,63.31,0.5321184078754051,15.225999999999999,0.31317726609711466,1411.108,6.916723935506816,66.388,0.5023644095669613,,,train
14,146,184,5.61,63.67,15.58,1397.14,66.17,1.144,38,38,Medium,5.536,0.15501612819313917,63.326,0.5437186772586129,15.39,0.20371548787479984,1406.904,7.879887689556144,66.386,0.5034183151212931,,,train
14,147,184,5.59,64.89,15.57,1403.35,65.68,1.144,37,37,Medium,5.59,0.09721111047607475,63.668000000000006,0.8692640565442985,15.463999999999999,0.18365728953697924,1404.1760000000002,5.524131605965145,66.264,0.5976035475125282,,,train
14,148,184,5.93,64.97,16.03,1410.27,66.55,1.144,36,36,Medium,5.664,0.1768615277554485,64.164,0.7245550358667343,15.552000000000001,0.31649644547778516,1405.522,6.118371515364279,66.28,0.6055163086156798,,,train
14,149,184,5.9,64.79,15.71,1401.51,67.06,1.144,35,35,Medium,5.6979999999999995,0.20656718035542623,64.446,0.6081776056382272,15.662,0.22993477335991558,1404.98,6.377107494783348,66.256,0.5617205711023553,,,train
14,150,184,5.92,66.83,15.37,1397.65,66.84,1.144,34,34,Medium,5.790000000000001,0.1739252713092345,65.03,1.1369256791892093,15.652000000000001,0.24376217918306273,1401.984,5.314986359345254,66.46000000000001,0.548862460002106,,,train
14,151,184,5.95,65.69,15.89,1389.11,68.2,1.144,33,33,Medium,5.858,0.1508973160794801,65.434,0.8573680656519952,15.714000000000002,0.2597691282659998,1400.378,7.784209658021067,66.866,0.9116358922286856,,,train
14,152,184,6.07,66.01,15.63,1395.82,66.94,1.144,32,32,Medium,5.954,0.06730527468178106,65.65799999999999,0.8254211046489222,15.725999999999999,0.25274493071093984,1398.8719999999998,7.793877083969828,67.118,0.6335771460521709,,,train
14,153,184,6.11,67.23,16.21,1385.92,66.96,1.144,31,31,Medium,5.99,0.09407443861107984,66.11,0.961977130705221,15.762,0.31260198335915745,1394.002,6.36854535981603,67.2,0.5644466316664676,,,train
14,154,184,6.54,67.19,16.01,1388.17,68.02,1.144,30,30,Medium,6.118,0.24893774322104947,66.59,0.7024243731533341,15.822,0.32851179583095785,1391.334,5.105989620047876,67.39200000000001,0.6600909028305344,,,train
14,155,184,6.27,66.98,15.71,1390.37,68.21,1.144,29,29,Medium,6.188,0.22764006677206192,66.62,0.7182617907141204,15.89,0.23280893453663382,1389.8780000000002,3.698725456158829,67.666,0.6580121579421179,,,train
14,156,184,6.35,67.09,15.94,1392.48,68.44,1.144,28,28,Medium,6.268,0.19031552747999433,66.9,0.5068530358988202,15.9,0.23388031127070724,1390.5520000000001,3.8285597814370202,67.714,0.7131479509888857,,,train
14,157,184,6.36,68.26,16.21,1385.39,69.54,1.144,27,27,Medium,6.326,0.15598076804525712,67.35,0.5178320190948518,16.016000000000002,0.20899760764201594,1388.466,2.990356166084185,68.23400000000001,0.9243267820417627,,,train
14,158,184,6.71,68.82,16.57,1396.86,68.9,1.144,26,26,Medium,6.446000000000001,0.1775668888052835,67.668,0.8236321994676029,16.088,0.3232955304362987,1390.654,4.353427385409858,68.622,0.6093603203357544,,,train
14,159,184,6.68,68.06,16.32,1378.4,69.43,1.144,25,25,Medium,6.474000000000001,0.20501219475920876,67.84200000000001,0.7885556416638192,16.15,0.3341406889322061,1388.7,7.083590191423937,68.904,0.586966779298203,,,train
14,160,184,6.63,69.26,16.29,1376.71,69.74,1.144,24,24,Medium,6.545999999999999,0.17672011770024193,68.298,0.8239053343678663,16.266000000000002,0.22656124999675434,1385.968,8.722973690206743,69.21000000000001,0.5308483775992071,,,train
14,161,184,6.6,70.77,16.54,1375.27,69.48,1.144,23,23,Medium,6.595999999999999,0.13867227552754396,69.034,1.0791570784643865,16.386000000000003,0.15978110025936798,1382.526,8.904567928880189,69.418,0.31260198335857275,,,train
14,162,184,6.83,69.69,16.81,1382.04,69.38,1.144,22,22,Medium,6.69,0.08916277250056065,69.32,1.010024752171836,16.506,0.21149468078440367,1381.856,8.760058789759459,69.386,0.30509015061078637,,,train
14,163,184,6.82,70.37,16.83,1368.54,70.51,1.144,21,21,Medium,6.712000000000001,0.10709808588386012,69.63,1.0550592400428342,16.558,0.2580116276451468,1376.192,4.968548077662724,69.708,0.4693293086945662,,,train
14,164,184,7.1,71.01,17.22,1379.05,71.21,1.144,20,20,Medium,6.795999999999999,0.20007498594273648,70.22,0.7334166619321704,16.738,0.3485254653538285,1376.322,5.048620603694201,70.064,0.7788003595272108,,,train
14,165,184,7.17,72.33,16.68,1375.54,70.8,1.144,19,19,Medium,6.904000000000001,0.23136551169088643,70.83399999999999,0.9743100122649276,16.816,0.2540275575604044,1376.088,5.053253407463925,70.276,0.812114523943333,,,train
14,166,184,7.3,71.54,16.45,1377.14,71.21,1.144,18,18,Medium,7.044,0.21243822631528686,70.988,1.0213814174928355,16.798,0.2803034070433393,1376.462,5.046773226532535,70.62199999999999,0.7546986153423767,,,train
14,167,184,7.53,71.5,17.09,1381.96,71.33,1.144,17,17,Medium,7.184,0.2612087287974591,71.35,0.7237057413062644,16.854,0.30972568508295467,1376.4460000000001,5.024746759792536,71.01199999999999,0.345137653697326,,,train
14,168,184,7.31,71.37,16.86,1372.49,70.7,1.144,16,16,Medium,7.281999999999999,0.1645296325893428,71.55,0.48347699014497136,16.86,0.30943496893548694,1377.236,3.5713064836338066,71.05,0.2804460732470607,,,train
14,169,184,7.59,71.82,17.21,1373.62,71.18,1.144,15,15,High,7.38,0.17464249196568296,71.712,0.3824526114430807,16.857999999999997,0.30654526582562974,1376.15,3.704888662301012,71.04400000000001,0.27645976199023387,,,train
14,170,184,7.78,72.85,16.57,1366.81,72.14,1.144,14,14,High,7.502,0.2021633003291725,71.816,0.6008577202629798,16.836000000000002,0.32585272747071725,1374.404,5.624182607281611,71.312,0.5216032975353014,,,train
14,171,184,7.63,74.07,17.59,1367.48,72.44,1.144,13,13,High,7.5680000000000005,0.17123083834398206,72.322,1.1366925705746471,17.064,0.38220413393906366,1372.472,6.089307842444063,71.558,0.7154858489164516,,,train
14,172,184,7.91,74.03,17.52,1363.05,71.74,1.144,12,12,High,7.644,0.22578751072630818,72.828,1.2379095281964594,17.15,0.43433857760980826,1368.69,4.346061435375153,71.64000000000001,0.7062577433201662,,,train
14,173,184,7.91,73.89,17.36,1362.01,72.81,1.144,11,11,High,7.764,0.15093044755774895,73.332,0.982557886335233,17.25,0.4076150144439154,1366.5939999999998,4.576279056182864,72.062,0.6304918714778935,,,train
14,174,184,7.71,74.82,17.2,1354.58,73.6,1.144,10,10,High,7.787999999999999,0.12336936410625751,73.93199999999999,0.7052800862065445,17.248,0.4078847876546922,1362.786,5.153555083635295,72.54599999999999,0.7082231286817032,,,train
14,175,184,7.92,76.33,17.37,1364.27,73.54,1.144,9,9,High,7.816,0.1363084736910449,74.628,1.0182435857885137,17.407999999999998,0.15221695043626296,1362.278,4.768539608733891,72.826,0.780627952356119,,,train
14,176,184,8.09,76.47,16.91,1358.27,73.32,1.144,8,8,High,7.9079999999999995,0.13461054936364433,75.10799999999999,1.2325664282298983,17.272,0.2318835914852837,1360.4360000000001,3.9684480593887472,73.002,0.7709863812024897,,,train
14,177,184,8.34,75.74,17.79,1353.7,74.07,1.144,7,7,High,7.994,0.23564804263982753,75.45,1.0873591862854615,17.326,0.3191081321435019,1358.566,4.583953533803415,73.46799999999999,0.45822483564263855,,,train
14,178,184,8.44,75.52,18.25,1353.18,75.25,1.144,6,6,High,8.1,0.29908192857473326,75.776,0.6650789426822642,17.503999999999998,0.5247666147918686,1356.8,4.626137697915051,73.95599999999999,0.7732593355399817,,,train
14,179,184,8.37,77.08,18.23,1349.97,74.84,1.144,5,5,High,8.232,0.21879213879840811,76.228,0.6193302834508638,17.71,0.575325994545806,1355.878,5.5469514149730434,74.204,0.8274841388206421,,,train
14,180,184,8.51,77.6,17.93,1351.4,75.69,1.144,4,4,High,8.35,0.15953056133538204,76.482,0.8780205008992145,17.822,0.5463698381134549,1353.304,3.1453982259920172,74.63399999999999,0.946271631192519,,,train
14,181,184,8.56,78.18,17.96,1348.62,74.78,1.144,3,3,High,8.443999999999999,0.09235799911205443,76.824,1.159948274708524,18.032,0.20054924582288303,1351.374,2.1347318332932432,74.926,0.602104642067936,,,train
14,182,184,8.75,78.84,18.68,1337.82,74.93,1.144,2,2,High,8.526,0.14432601983004442,77.444,1.2598730094732613,18.21,0.3015791770002202,1348.1979999999999,6.043469202376819,75.098,0.37731949326765274,,,train
14,183,184,8.9,79.92,17.89,1357.77,75.74,1.144,1,1,High,8.618,0.20825465180874697,78.324,1.1074655750853453,18.137999999999998,0.33116461163616046,1349.116,7.222937767977579,75.196,0.4771058582744099,,,train
14,184,184,9.19,80.06,18.32,1339.2,75.79,1.144,0,0,High,8.782,0.27598913022070676,78.91999999999999,1.0719141756684882,18.156,0.33974990802078103,1346.962,8.412527563109467,75.386,0.4889069441108102,,,train
15,1,220,1.54,44.76,12.11,1473.18,54.47,0.931,219,130,Low,1.54,0.0,44.76,0.0,12.11,0.0,1473.18,0.0,54.47,0.0,,,train
15,2,220,1.44,45.25,11.82,1468.56,54.2,0.931,218,130,Low,1.49,0.07071067811865482,45.004999999999995,0.3464823227814122,11.965,0.2050609665440982,1470.87,3.266833329081853,54.335,0.19091883092036502,,,train
15,3,220,1.61,45.55,11.95,1483.35,54.49,0.931,217,130,Low,1.53,0.08544003745317538,45.18666666666667,0.39878983604567453,11.959999999999999,0.14525839046333908,1475.03,7.5665646101781014,54.38666666666666,0.16196707484341602,,,train
15,4,220,1.45,44.72,12.29,1480.37,54.38,0.931,216,130,Low,1.51,0.08041558721209886,45.07,0.40058290860528106,12.0425,0.2032035104683643,1476.365,6.730341744666423,54.385000000000005,0.13228756555322804,,,train
15,5,220,1.47,44.52,12.24,1483.29,55.24,0.931,215,130,Low,1.502,0.07190271204899026,44.96,0.42526462349929584,12.081999999999999,0.19690099034794137,1477.75,6.600321961843943,54.556000000000004,0.39916162140165556,,,train
15,6,220,1.42,45.68,12.15,1470.36,54.93,0.931,214,130,Low,1.478,0.07596051605933184,45.144,0.5080649564770248,12.09,0.1991230775173991,1477.186,7.1832047165593025,54.648,0.42646219058668894,,,train
15,7,220,1.54,45.13,12.05,1482.04,55.54,0.931,213,130,Low,1.4979999999999998,0.07661592523751187,45.120000000000005,0.504628576281606,12.136,0.13849187701811316,1479.882,5.459053947342867,54.91600000000001,0.4907443326213714,,,train
15,8,220,1.6,45.11,11.76,1466.65,54.37,0.931,212,130,Low,1.496,0.07300684899377598,45.032,0.4458362928250689,12.098,0.2099285592767217,1476.542,7.524723915201159,54.89200000000001,0.5189123240008823,,,train
15,9,220,1.46,45.3,12.49,1484.34,54.22,0.931,211,130,Low,1.498,0.07155417527999332,45.148,0.41901073971916375,12.138000000000002,0.2669644171046025,1477.3359999999998,8.20805884481828,54.86,0.561560326233965,,,train
15,10,220,1.57,44.47,11.76,1477.42,55.54,0.931,210,130,Low,1.518,0.07563068160475622,45.138,0.4379155169664591,12.042,0.3047457957052078,1476.1619999999998,7.535822450137774,54.92,0.6247799612663615,,,train
15,11,220,1.47,45.56,11.98,1476.83,55.03,0.931,209,130,Low,1.528,0.06140032573203507,45.114,0.4026536973628845,12.008000000000001,0.2991153623604115,1477.456,6.8111181167264485,54.94,0.6267774724732821,,,train
15,12,220,1.71,44.98,12.28,1488.13,55.89,0.931,208,130,Low,1.562,0.10281050529979908,45.084,0.4067308692489429,12.053999999999998,0.3238518179661805,1478.674,8.232085398002056,55.010000000000005,0.7227378501227091,,,train
15,13,220,1.53,45.76,12.1,1472.23,54.67,0.931,207,130,Low,1.548,0.10109401564880093,45.214,0.508310928468003,12.122,0.279320604324135,1479.79,6.359838834435821,55.07000000000001,0.6665958295699078,,,train
15,14,220,1.46,46.48,11.74,1473.94,55.37,0.931,206,130,Low,1.548,0.10109401564880093,45.449999999999996,0.766550715869477,11.972,0.2291724241701003,1477.71,6.198350587051405,55.3,0.469148164229583,,,train
15,15,220,1.57,45.02,11.72,1461.23,55.95,0.931,205,130,Low,1.5479999999999998,0.10109401564880093,45.559999999999995,0.6153048025166138,11.964,0.238914210544288,1474.4720000000002,9.653513350071329,55.382000000000005,0.5503816857418007,,,train
15,16,220,1.46,45.32,11.85,1473.58,54.69,0.931,204,130,Low,1.5459999999999998,0.10310189135025608,45.512,0.6245958693427359,11.937999999999999,0.2437621791829088,1473.8220000000001,9.564050919981897,55.314,0.6211924017564833,,,train
15,17,220,1.66,45.65,12.61,1474.66,54.78,0.931,203,130,Low,1.536,0.08384509526501835,45.646,0.5492540395846067,12.004,0.3709851749059527,1471.1280000000002,5.603112527873225,55.092,0.5591243153360366,,,train
15,18,220,1.51,45.8,12.34,1473.9,54.99,0.931,202,130,Low,1.532,0.0846758525200662,45.653999999999996,0.5516158083304074,12.052000000000001,0.4008366250731089,1471.462,5.733482362405016,55.156000000000006,0.5153445449405583,,,train
15,19,220,1.42,44.34,12.21,1479.45,55.3,0.931,201,130,Low,1.5239999999999998,0.0944986772394196,45.226,0.5799827583644245,12.146,0.3626706494879338,1472.564,6.765480766361502,55.141999999999996,0.5089891943843126,,,train
15,20,220,1.65,45.67,12.51,1486.13,55.13,0.931,200,130,Low,1.54,0.10977249200050075,45.356,0.5949201627109373,12.304,0.29678274882479083,1477.544,5.3540106462350785,54.977999999999994,0.2495395760195001,,,train
15,21,220,1.46,45.24,12.23,1481.32,54.45,0.931,199,130,Low,1.54,0.10977249200050075,45.34,0.5972018084366523,12.379999999999999,0.17521415467934784,1479.092,5.030533768895234,54.93000000000001,0.32916561181264337,,,train
15,22,220,1.48,44.37,12.52,1485.4,54.35,0.931,198,130,Low,1.504,0.08792041856133301,45.084,0.6970867951697313,12.362,0.14822280526288328,1481.2400000000002,4.957413640195023,54.843999999999994,0.4214024204961253,,,train
15,23,220,1.5,45.7,12.11,1478.11,53.53,0.931,197,130,Low,1.502,0.08786353054595512,45.064,0.6724061272772649,12.315999999999999,0.1872965562950878,1482.082,3.5595041789539685,54.552,0.7052091888227197,,,train
15,24,220,1.69,44.42,12.3,1485.59,54.82,0.931,196,130,Low,1.556,0.10597169433391168,45.080000000000005,0.6514982732133755,12.334,0.17868967513541156,1483.31,3.482779062758499,54.455999999999996,0.6032246679306151,,,train
15,25,220,1.5,45.24,11.95,1478.94,54.93,0.931,195,130,Low,1.526,0.09316651759081691,44.994,0.5784289066082434,12.222,0.21300234740490534,1481.8719999999998,3.5115623303582053,54.416,0.5517970641458703,,,train
15,26,220,1.74,45.88,11.74,1472.58,55.32,0.931,194,130,Low,1.582,0.12296340919151526,45.122,0.7037186937974655,12.124,0.3023739406761119,1480.124,5.479126755240587,54.59000000000001,0.6860393574715665,,,train
15,27,220,1.62,45.02,11.46,1488.67,54.26,0.931,193,130,Low,1.61,0.10908712114635727,45.251999999999995,0.5790682170521985,11.912,0.3259907974161281,1480.7779999999998,6.386365946294699,54.572,0.6950323733467388,,,train
15,28,220,1.54,44.68,11.86,1472.39,54.52,0.931,192,130,Low,1.6179999999999999,0.10009995004993773,45.048,0.5611773338259534,11.862,0.306626809004046,1479.634,7.413489731563227,54.77,0.4041039470235344,,,train
15,29,220,1.63,46.68,12.06,1481.44,55.46,0.931,191,130,Low,1.6059999999999999,0.09262828941527543,45.5,0.7917070165155926,11.814,0.23017384734153495,1478.8039999999999,6.78569303756033,54.898,0.5110968597046927,,,train
15,30,220,1.64,44.8,12.26,1478.02,54.86,0.931,190,130,Low,1.634,0.07127411872482207,45.412,0.8501294019148019,11.876,0.3054177467011429,1478.6200000000001,6.793552090033239,54.884,0.5109598810082826,,,train
15,31,220,1.18,45.15,11.66,1481.59,55.32,0.931,189,130,Low,1.5219999999999998,0.1952434377898526,45.266000000000005,0.8114678058925151,11.860000000000001,0.31622776601684377,1480.422,5.931118781477228,54.884,0.5109598810082826,,,train
15,32,220,1.4,45.21,11.95,1476.11,55.46,0.931,188,130,Low,1.4780000000000002,0.1924058211177615,45.304,0.8014549269921637,11.958000000000002,0.22365151463829322,1477.91,3.8641234452325466,55.124,0.4179473651071361,,,train
15,33,220,1.6,44.77,11.62,1482.77,54.33,0.931,187,130,Low,1.4899999999999998,0.19899748742132412,45.322,0.784773852775444,11.91,0.270739727413624,1479.9859999999999,2.7984870912679543,55.086,0.48916254967035305,,,train
15,34,220,1.48,45.21,12.21,1481.41,54.9,0.931,186,130,Low,1.4600000000000002,0.18330302779823374,45.028,0.22342784070030322,11.940000000000001,0.29841246622754086,1479.98,2.7946198310313055,54.974000000000004,0.4441621325597242,,,train
15,35,220,1.62,45.44,12.49,1479.96,55.04,0.931,185,130,Low,1.456,0.17854971296532535,45.156,0.24265201420966298,11.985999999999999,0.3693643187965001,1480.368,2.5809726848599013,55.010000000000005,0.43988634895845724,,,train
15,36,220,1.4,45.11,11.78,1467.43,54.66,0.931,184,130,Low,1.5,0.10583005244258399,45.148,0.24355697485394665,12.01,0.34604912945996896,1477.5359999999998,6.173392908279674,54.878,0.42227952827481835,,,train
15,37,220,1.68,46.1,12.04,1472.33,54.86,0.931,183,130,Low,1.5559999999999998,0.11349008767288922,45.326,0.495307984995214,12.027999999999999,0.3444851230459771,1476.78,6.607843823820224,54.758,0.27517267306184845,,,train
15,38,220,1.39,45.74,12.23,1475.34,55.01,0.931,182,130,Low,1.514,0.13069047402163655,45.52,0.40478389296022516,12.15,0.2620114501314771,1475.294,5.696641993315133,54.89399999999999,0.15059880477613963,,,train
15,39,220,1.55,44.67,12.14,1471.32,54.82,0.931,181,130,Low,1.528,0.1298845641329256,45.412,0.5530551509569608,12.136,0.2598653497486722,1473.2759999999998,4.6859502771587485,54.878,0.15401298646543343,,,train
15,40,220,1.71,44.85,12.17,1484.23,55.61,0.931,180,130,Low,1.5459999999999998,0.15043270920913465,45.294000000000004,0.605995049484745,12.072,0.1771157813409091,1474.13,6.314669429194439,54.992,0.3672465112155626,,,train
15,41,220,1.7,45.61,12.32,1478.03,54.51,0.931,179,130,Low,1.6059999999999999,0.1368575902169846,45.394,0.6092864679278743,12.180000000000001,0.1041633332799928,1476.25,5.18044882225468,54.962,0.40530235627245226,,,train
15,42,220,1.58,45.18,11.68,1480.48,55.72,0.931,178,130,Low,1.5859999999999999,0.13049904214207889,45.21,0.4644889664997585,12.108,0.24893774322107165,1477.8799999999999,4.914015669490358,55.134,0.5180057914734177,,,train
15,43,220,1.44,44.63,11.98,1474.53,55.99,0.931,177,130,Low,1.5959999999999999,0.11238327277669075,44.988,0.40990242741413546,12.058,0.24335159748808122,1477.718,5.0306530391189765,55.330000000000005,0.6321787721839472,,,train
15,44,220,1.54,45.72,11.79,1475.63,55.58,0.931,176,130,Low,1.5939999999999999,0.1134900876728892,45.198,0.4707122263124377,11.988,0.26338185207033976,1478.5800000000002,3.9032038122541035,55.48199999999999,0.5668950520158065,,,train
15,45,220,1.51,43.5,12.19,1480.34,55.76,0.931,175,130,Low,1.5539999999999998,0.09633275663033875,44.928,0.9060739484170153,11.991999999999999,0.2669644171046064,1477.8020000000001,2.696696126744046,55.512,0.5791977209899946,,,train
15,46,220,1.75,44.81,11.83,1465.3,55.58,0.931,174,130,Low,1.564,0.1158878768465454,44.768,0.8222955672992488,11.894,0.19730686759462698,1475.2559999999999,6.183165047126081,55.726,0.16846364592992094,,,train
15,47,220,1.61,45.26,12.52,1476.78,55.29,0.931,173,130,Low,1.57,0.11768602295939852,44.784,0.8330246094804126,12.062,0.3002831996632534,1474.516,5.595098748011781,55.64,0.25816661286851544,,,train
15,48,220,1.57,46.01,11.96,1482.05,56.27,0.931,172,130,Low,1.596,0.09370165420098019,45.06,0.9841493789054616,12.058,0.3017780641464872,1476.02,6.53206322688323,55.696000000000005,0.36239481232490284,,,train
15,49,220,1.58,46.56,11.62,1476.89,55.35,0.931,171,130,Low,1.6039999999999999,0.08933084573650955,45.227999999999994,1.177654448469506,12.024,0.34587570021613545,1476.272,6.53755841274094,55.65,0.39401776609691336,,,train
15,50,220,1.64,46.35,12.73,1486.89,55.91,0.931,170,130,Low,1.6300000000000001,0.0724568837309476,45.798,0.7409250974289135,12.132000000000001,0.4719851692585269,1477.582,8.040078979711495,55.67999999999999,0.4098780306383852,,,train
